sku,post_title,regular_price,description,categories,images,stock
"B2321,""Arandela Plana Zincada 1"""" x kg"",924.29,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Plana Zincada"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2311-2321.jpg,"
"B2331,""Arandela Grower 3/16"""" x U"",1.63,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2332,""Arandela Grower 1/4"""" x U"",2.12,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2333,""Arandela Grower 5/16"""" x U"",2.42,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2334,""Arandela Grower 3/8"""" x U"",5.91,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2335,""Arandela Grower 7/16"""" x U"",7.37,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2336,""Arandela Grower 1/2"""" x U"",8.95,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2337,""Arandela Grower 9/16"""" x U"",12.01,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2338,""Arandela Grower 5/8"""" x U"",20.89,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2339,""Arandela Grower 3/4"""" x U"",35.74,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2340,""Arandela Grower 7/8"""" x U"",49.14,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2341,""Arandela Grower 1"""" x U"",75.94,"""",""Buloneria,Buloneria>Arandela,Buloneria>Arandela>Arandela Grower"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2331-2341.jpg,"
"B2411,""Remache de Hierro 5/32"""" x 3/8"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2412,""Remache de Hierro 5/32"""" x 1/2"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2413,""Remache de Hierro 5/32"""" x 5/8"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2414,""Remache de Hierro 5/32"""" x 3/4"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2415,""Remache de Hierro 5/32"""" x 7/8"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2416,""Remache de Hierro 5/32"""" x 1"""" x kg"",1640.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 5/32"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2421,""Remache de Hierro 3/16"""" x 3/8"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2422,""Remache de Hierro 3/16"""" x 1/2"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2423,""Remache de Hierro 3/16"""" x 5/8"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2424,""Remache de Hierro 3/16"""" x 3/4"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2425,""Remache de Hierro 3/16"""" x 7/8"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2426,""Remache de Hierro 3/16"""" x 1"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2427,""Remache de Hierro 3/16"""" x 1 1/4"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2428,""Remache de Hierro 3/16"""" x 1 1/2"""" x kg"",1202.61,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 3/16"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2431,""Remache de Hierro 1/4"""" x 5/8"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2432,""Remache de Hierro 1/4"""" x 3/4"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2433,""Remache de Hierro 1/4"""" x 7/8"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2434,""Remache de Hierro 1/4"""" x 1"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2435,""Remache de Hierro 1/4"""" x 1 1/4"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2436,""Remache de Hierro 1/4"""" x 1 1/2"""" x kg"",1082.67,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Hierro,Buloneria>Remache>Remache de Hierro>Remache de Hierro 1/4"""""",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2411-2436.jpg,"
"B2511,""Remache de Aluminio Ala Normal 3.5 x 10 x U"",1.98,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 3.5"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2512,""Remache de Aluminio Ala Normal 3.5 x 12 x U"",2.11,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 3.5"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2513,""Remache de Aluminio Ala Normal 3.5 x 14 x U"",2.24,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 3.5"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2514,""Remache de Aluminio Ala Normal 3.5 x 16 x U"",2.39,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 3.5"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2515,""Remache de Aluminio Ala Normal 3.5 x 19 x U"",2.68,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 3.5"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2521,""Remache de Aluminio Ala Normal 4.0 x 10 x U"",2.38,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.0"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2522,""Remache de Aluminio Ala Normal 4.0 x 12 x U"",2.52,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.0"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2523,""Remache de Aluminio Ala Normal 4.0 x 14 x U"",2.70,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.0"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2524,""Remache de Aluminio Ala Normal 4.0 x 16 x U"",2.91,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.0"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2525,""Remache de Aluminio Ala Normal 4.0 x 19 x U"",3.16,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.0"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2531,""Remache de Aluminio Ala Normal 4.8 x 10 x U"",3.87,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2532,""Remache de Aluminio Ala Normal 4.8 x 12 x U"",4.05,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2533,""Remache de Aluminio Ala Normal 4.8 x 14 x U"",4.30,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2534,""Remache de Aluminio Ala Normal 4.8 x 16 x U"",4.49,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2535,""Remache de Aluminio Ala Normal 4.8 x 20 x U"",5.37,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2536,""Remache de Aluminio Ala Normal 4.8 x 24 x U"",6.26,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2537,""Remache de Aluminio Ala Normal 4.8 x 28 x U"",6.89,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2538,""Remache de Aluminio Ala Normal 4.8 x 30 x U"",7.44,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Normal,Buloneria>Remache>Remache de Aluminio Ala Normal>Remache de Aluminio Ala Normal 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2511-2538.jpg,"
"B2541,""Remache de Aluminio Ala Ancha 4.8 x 14 x U"",6.77,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Ancha,Buloneria>Remache>Remache de Aluminio Ala Ancha>Remache de Aluminio Ala Ancha 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2541-2542.jpg,"
"B2542,""Remache de Aluminio Ala Ancha 4.8 x 20 x U"",10.05,"""",""Buloneria,Buloneria>Remache,Buloneria>Remache>Remache de Aluminio Ala Ancha,Buloneria>Remache>Remache de Aluminio Ala Ancha>Remache de Aluminio Ala Ancha 4.8"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2541-2542.jpg,"
"B2611,""Autoperforante para Chapa T2 8 x 3/4"""" x U"",7.99,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2621,""Autoperforante para Chapa T2 10 x 3/4"""" x U"",9.40,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2622,""Autoperforante para Chapa T2 10 x 1"""" x U"",10.09,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2631,""Autoperforante para Chapa T2 12 x 1"""" x U"",13.15,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2632,""Autoperforante para Chapa T2 12 x 1 1/2"""" x U"",15.28,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2633,""Autoperforante para Chapa T2 12 x 2"""" x U"",18.48,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2634,""Autoperforante para Chapa T2 12 x 2 1/2"""" x U"",21.41,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2641,""Autoperforante para Chapa T2 14 x 3/4"""" x U"",14.60,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2642,""Autoperforante para Chapa T2 14 x 1"""" x U"",15.06,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2643,""Autoperforante para Chapa T2 14 x 1 1/2"""" x U"",19.46,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2644,""Autoperforante para Chapa T2 14 x 2"""" x U"",22.29,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2645,""Autoperforante para Chapa T2 14 x 2 1/2"""" x U"",25.84,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Chapa,Buloneria>Autoperforante>Autoperforante para Chapa>Autoperforante para Chapa T2"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2611-2645.jpg,"
"B2651,""Autoperforante para Madera T17 1/4 x 2"""" x U"",26.78,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Madera,Buloneria>Autoperforante>Autoperforante para Madera>Autoperforante para Madera T17"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2651-2653.jpg,"
"B2652,""Autoperforante para Madera T17 1/4 x 2 1/2"""" x U"",32.38,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Madera,Buloneria>Autoperforante>Autoperforante para Madera>Autoperforante para Madera T17"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2651-2653.jpg,"
"B2653,""Autoperforante para Madera T17 1/4 x 3"""" x U"",37.36,"""",""Buloneria,Buloneria>Autoperforante,Buloneria>Autoperforante>Autoperforante para Madera,Buloneria>Autoperforante>Autoperforante para Madera>Autoperforante para Madera T17"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B2651-2653.jpg,"
"B3111,""Taco Fischer PVC S 5 x U"",.74,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3112,""Taco Fischer PVC S 6 x U"",1.42,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3113,""Taco Fischer PVC S 8 x U"",3.01,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3114,""Taco Fischer PVC S 10 x U"",5.60,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3115,""Taco Fischer PVC S 12 x U"",10.05,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3116,""Taco Fischer PVC S 14 x U"",19.24,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC S"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3111-3116.jpg,"
"B3121,""Taco Fischer con Arandela SA 5 x U"",1.24,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3121-3125.jpg,"
"B3122,""Taco Fischer con Arandela SA 6 x U"",1.54,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3121-3125.jpg,"
"B3123,""Taco Fischer con Arandela SA 8 x U"",3.78,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3121-3125.jpg,"
"B3124,""Taco Fischer con Arandela SA 10 x U"",6.82,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3121-3125.jpg,"
"B3125,""Taco Fischer con Arandela SA 12 x U"",11.66,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3121-3125.jpg,"
"B3131,""Taco Fischer SX 6A x U"",4.47,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela SX"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3131-3134.jpg,"
"B3132,""Taco Fischer SX 8A x U"",6.44,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela SX"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3131-3134.jpg,"
"B3133,""Taco Fischer SX 10A x U"",11.40,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela SX"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3131-3134.jpg,"
"B3134,""Taco Fischer SX 12A x U"",30.84,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer PVC,Buloneria>Taco>Taco Fischer PVC>Taco Fischer PVC con Arandela SX"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3131-3134.jpg,"
"B3141,""Taco Fischer Metalico IM 5/16"",32.01,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3141-3143.jpg,"
"B3142,""Taco Fischer Metalico IM 3/8"",49.96,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3141-3143.jpg,"
"B3143,""Taco Fischer Metalico IM 1/2"",99.28,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3141-3143.jpg,"
"B3144,""Taco Fischer Metalico Mango IM/EA 5/16"",205.21,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3144-3146.jpg,"
"B3145,""Taco Fischer Metalico Mango IM/EA 3/8"",235.29,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3144-3146.jpg,"
"B3146,""Taco Fischer Metalico Mango IM/EA 1/2"",386.87,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico IM"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3144-3146.jpg,"
"B3151,""Taco Fischer Metalico Perno FWA 6 x 55"",47.39,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico Perno FWA"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3151-3159.jpg,"
"B3152,""Taco Fischer Metalico Perno FWA 8 x 80"",66.66,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico Perno FWA"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3151-3159.jpg,"
"B3153,""Taco Fischer Metalico Perno FWA 8 x 120"",83.44,"""",""Buloneria,Buloneria>Taco,Buloneria>Taco>Taco Fischer Metalico,Buloneria>Taco>Taco Fischer Metalico>Taco Fischer Metalico Perno FWA"",https://aloverogarcia.com/merlo/wp-content/uploads/media/B3151-3159.jpg,"
